,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,SalePrice,Distance_from_centre,Othr,Shed,New,Abnorml,AdjLand,Alloca,Family,Normal
528,30,6,58.0,9098,2,0,1,0,0,0,0,Edwards,0,0,4,6.0,4,7,100,18,2,3,5,2,0.0,3,3,2,3,3,2,5,348,1,0,180,528,4,5,1,5,0,0,605,1,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,13,86000,5.751163919564166,0,0,0.0,0,0,0,0,1
529,20,6,0.0,32668,2,0,1,0,0,2,0,Crawfor,0,0,4,6.0,6,3,63,45,5,3,5,2,,4,3,6,3,3,1,3,1219,1,0,816,2035,4,3,1,5,0,0,2515,1,0,3,0,4,2,3,4,2,5,2,2,3,2,0,0,200,0,0,0,0,0,0,13,200624,0.8656348122851083,0,0,0.0,0,0,1,0,0
530,80,6,85.0,10200,2,0,0,0,0,0,0,Timber,0,0,4,4.0,6,5,32,31,2,3,7,3,219.0,4,3,4,4,3,3,6,783,1,0,678,1461,4,5,1,5,0,0,1509,1,0,2,0,3,1,4,0,1,5,2,2,3,2,224,0,0,0,0,0,0,0,0,12,175000,3.9862182757186897,0,0,0.0,1,0,0,0,0
531,70,8,60.0,6155,2,0,1,0,0,4,0,BrkSide,-1,-1,4,7.0,6,8,100,21,2,3,5,2,0.0,3,3,2,2,2,2,1,0,1,0,611,611,4,5,1,5,611,0,1362,0,0,2,0,3,1,3,0,0,2,3,2,3,2,0,0,84,0,0,0,0,0,0,12,128000,0.0578043829422743,0,0,0.0,0,0,0,0,1
532,20,6,60.0,7200,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,7,65,13,2,3,11,2,0.0,3,3,1,0,0,0,0,0,0,0,0,0,4,5,1,5,0,0,827,0,0,1,0,2,1,3,3,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,10,107500,6.7699506878762605,0,0,0.0,0,0,0,0,1
533,20,6,50.0,5000,2,0,0,3,0,0,1,BrkSide,0,0,4,6.0,1,3,74,70,2,3,11,2,0.0,2,2,1,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0,334,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39300,0.0578043829422743,0,0,0.0,0,0,0,0,1
534,60,6,74.0,9056,2,0,1,0,0,0,0,Gilbert,0,0,4,7.0,8,5,16,16,2,3,11,2,0.0,4,3,6,5,4,3,1,0,1,0,707,707,4,5,1,5,707,0,1414,0,0,2,1,3,1,4,0,1,5,3,2,3,2,100,35,0,0,0,0,0,0,0,14,178000,9.346368846857985,0,0,0.0,0,0,0,0,1
535,190,6,70.0,7000,2,0,0,0,0,0,0,Edwards,0,0,3,7.0,5,7,110,29,2,3,6,2,0.0,3,3,4,4,3,4,6,969,1,0,148,1117,4,3,1,5,527,0,1347,1,0,1,0,3,1,3,0,0,0,0,0,0,0,85,0,148,0,0,0,0,0,0,12,107500,5.751163919564166,0,0,0.0,0,0,0,0,1
536,60,6,57.0,8924,2,0,1,0,0,2,0,CollgCr,0,0,4,7.0,7,5,22,21,2,3,11,2,0.0,3,3,6,4,3,3,1,0,1,0,880,880,4,5,1,5,844,0,1724,0,0,2,1,3,1,4,0,0,5,3,2,3,2,120,155,0,0,0,0,0,0,0,12,188000,2.755615357369807,0,0,0.0,0,0,0,0,1
537,20,6,0.0,12735,2,0,1,0,0,3,0,NAmes,0,0,4,6.0,4,5,48,48,5,3,6,2,0.0,3,3,4,3,3,1,4,600,1,0,264,864,4,3,1,5,0,0,864,0,0,1,0,3,1,3,0,0,2,1,2,3,2,216,0,0,0,0,0,0,1,0,12,111250,6.7699506878762605,0,0,0.0,0,0,0,0,1
538,20,6,0.0,11553,2,0,1,0,0,0,0,Sawyer,0,0,4,6.0,5,5,52,52,5,3,9,3,188.0,3,3,4,3,3,1,4,673,1,0,378,1051,4,3,1,5,0,0,1159,0,0,1,1,3,1,3,0,1,5,1,1,3,2,466,0,0,0,0,0,0,0,0,14,158000,4.9649151989870015,0,0,0.0,0,0,0,0,1
539,20,6,0.0,11423,2,0,0,0,0,0,0,CollgCr,0,0,4,6.0,8,5,19,18,2,3,11,3,479.0,4,3,6,4,3,3,6,1358,1,0,223,1581,4,5,1,5,0,0,1601,1,0,2,0,3,1,4,0,1,5,2,2,3,2,180,0,0,0,0,0,0,3,2000,10,272000,2.755615357369807,0,1,0.0,0,0,0,0,1
540,20,6,85.0,14601,2,0,0,0,0,0,0,Timber,0,0,4,6.0,9,5,14,14,5,3,11,3,584.0,5,3,6,5,3,3,6,1260,1,0,578,1838,4,5,1,5,0,0,1838,1,0,2,0,2,1,5,0,1,5,3,3,3,2,270,68,0,0,0,0,0,0,0,11,315000,3.9862182757186897,0,0,0.0,0,0,0,0,1
541,60,6,0.0,11000,2,0,0,0,0,3,0,NoRidge,0,0,4,7.0,8,5,20,20,2,3,11,3,72.0,4,3,6,4,3,1,1,0,1,0,969,969,4,5,1,5,1288,0,2285,0,0,2,1,4,1,4,0,1,6,3,3,3,2,0,56,0,0,0,0,0,0,0,13,248000,4.8323299181983845,0,0,0.0,0,0,0,0,1
542,20,6,78.0,10140,2,0,0,0,0,0,0,NWAmes,-1,0,4,6.0,7,5,22,21,5,3,11,2,0.0,4,3,6,5,3,1,2,144,6,1127,379,1650,4,5,1,5,0,0,1680,1,0,2,0,3,1,4,4,1,5,3,2,3,2,78,73,0,0,0,0,0,0,0,11,213250,6.7699506878762605,0,0,0.0,0,0,0,0,1
543,120,5,34.0,4058,2,0,0,0,0,0,0,NAmes,0,0,1,2.0,7,5,22,22,2,3,6,3,182.0,3,3,6,4,3,3,6,584,2,139,0,723,4,5,1,5,0,0,767,1,0,1,0,1,1,3,0,0,5,3,1,3,2,120,40,0,0,0,0,0,0,0,13,133000,6.7699506878762605,0,0,0.0,0,0,0,0,1
544,60,6,58.0,17104,2,0,1,0,0,0,0,Gilbert,0,0,4,7.0,7,5,14,14,2,3,11,2,0.0,4,3,6,4,4,3,6,554,1,0,100,654,4,5,1,5,832,0,1496,1,0,2,1,3,1,4,0,1,5,2,2,3,2,100,24,0,0,0,0,0,0,0,14,179665,9.346368846857985,0,0,1.0,0,0,0,0,0
545,50,6,0.0,13837,2,0,1,0,0,1,0,NWAmes,0,0,4,3.0,7,5,32,32,2,3,7,3,178.0,4,4,6,4,4,1,6,1002,2,202,0,1204,4,4,1,5,806,0,2183,0,0,2,1,4,1,4,0,0,5,1,3,3,2,0,0,0,0,0,0,0,0,0,14,229000,6.7699506878762605,0,0,0.0,0,0,0,0,1
546,50,6,70.0,8737,2,0,1,1,0,0,0,BrkSide,0,0,4,3.0,6,7,97,70,2,3,10,2,0.0,3,3,2,4,3,1,3,300,1,0,765,1065,4,5,1,4,720,0,1635,0,0,1,1,3,1,3,0,1,2,1,2,3,2,0,38,0,144,0,0,0,0,0,13,210000,0.0578043829422743,0,0,0.0,0,0,0,0,1
547,85,6,54.0,7244,2,0,0,0,0,0,0,Mitchel,0,0,4,2.0,5,7,50,50,2,3,11,2,0.0,3,4,4,4,3,3,5,619,1,0,149,768,4,5,1,5,0,0,768,1,0,1,0,2,1,3,0,0,2,1,2,3,2,104,0,0,0,0,0,0,0,0,13,129500,4.209013064802914,0,0,0.0,0,0,0,0,1
548,20,8,49.0,8235,2,0,1,2,0,0,0,OldTown,-1,-1,4,6.0,5,7,65,25,2,3,6,2,0.0,3,4,4,3,3,1,2,180,3,645,0,825,4,3,1,5,0,0,825,1,0,1,0,2,1,3,0,0,2,2,2,3,2,140,50,0,0,0,0,0,3,0,12,125000,189.7950336411289,0,0,0.0,0,0,0,0,1
549,60,3,75.0,9375,2,0,0,0,0,0,0,Somerst,0,0,4,7.0,7,5,17,16,2,3,11,2,0.0,4,3,6,4,3,1,1,0,1,0,912,912,4,5,1,5,1182,0,2094,0,0,2,1,4,1,4,0,1,6,3,2,3,2,182,182,0,0,0,0,0,0,0,11,263000,3.180007592445369,0,0,0.0,0,0,0,0,1
550,120,6,53.0,4043,2,0,0,0,0,0,0,NPkVill,0,0,1,6.0,6,6,43,43,2,3,9,2,0.0,3,3,4,4,3,1,5,559,1,0,510,1069,4,3,1,5,0,0,1069,0,0,2,0,2,1,3,0,0,5,2,2,3,2,0,55,0,0,200,0,0,0,0,12,140000,257.23668357399214,0,0,0.0,1,0,0,0,0
551,20,8,50.0,6000,2,0,0,0,0,0,0,OldTown,0,0,4,6.0,5,6,63,63,5,3,10,2,0.0,3,3,4,3,3,1,3,308,1,0,620,928,4,4,1,4,0,0,928,0,0,1,0,3,1,3,0,0,5,3,1,3,2,0,0,0,0,0,0,0,0,0,12,112500,189.7950336411289,0,0,0.0,0,0,0,0,1
552,20,6,87.0,11146,2,0,1,0,0,0,0,NridgHt,0,0,4,6.0,8,5,14,14,2,3,11,4,250.0,4,3,6,5,3,3,1,0,1,0,1709,1709,4,5,1,5,0,0,1717,0,0,2,0,3,1,4,0,1,5,2,3,3,2,169,39,0,0,0,0,0,0,0,11,255500,4.6240596443517665,0,0,0.0,0,0,0,0,1
553,20,6,67.0,8777,2,0,0,0,0,0,0,Edwards,-1,0,4,6.0,4,5,71,17,2,3,11,2,0.0,3,3,4,0,0,0,0,0,0,0,0,0,4,5,1,5,0,0,1126,0,0,2,0,2,1,4,0,0,2,3,2,3,0,0,96,0,0,0,0,0,3,0,11,108000,5.751163919564166,0,0,0.0,0,0,0,0,1
554,60,6,85.0,10625,2,0,0,0,0,0,0,NridgHt,0,0,4,7.0,7,5,17,16,2,3,11,3,292.0,4,3,6,4,3,1,6,866,1,0,132,998,4,5,1,5,1040,0,2046,1,0,2,1,3,1,4,0,1,6,2,3,3,2,320,62,0,0,0,0,0,0,0,12,284000,4.6240596443517665,0,0,0.0,0,0,0,0,1
555,45,8,58.0,6380,2,0,0,0,0,0,0,BrkSide,0,0,4,1.5,5,6,98,70,2,3,6,2,0.0,3,3,2,3,2,1,1,0,1,0,993,993,4,3,1,4,0,0,1048,0,0,1,0,2,1,3,0,1,2,1,1,3,2,0,0,116,0,0,0,0,0,0,14,113000,0.0578043829422743,0,0,0.0,0,0,0,0,1
556,20,6,69.0,14850,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,5,5,63,63,2,3,5,2,0.0,3,3,4,3,3,1,3,895,1,0,197,1092,4,3,1,4,0,0,1092,1,0,1,0,2,1,3,0,1,5,3,1,3,2,268,0,0,0,122,0,0,1,0,14,141000,6.7699506878762605,0,0,0.0,0,0,0,0,1
557,50,2,60.0,11040,2,0,0,3,0,0,1,IDOTRR,0,0,4,3.0,4,6,100,70,2,3,6,2,0.0,3,3,4,3,3,1,3,637,1,0,0,637,4,4,1,5,439,0,1336,0,0,1,1,3,1,3,0,0,1,1,1,3,2,0,47,120,0,0,0,0,0,0,14,108000,0.5643015614419563,0,0,0.0,0,0,0,0,1
558,60,6,57.0,21872,2,0,2,2,0,3,0,Gilbert,0,0,4,7.0,7,5,24,23,2,3,7,2,0.0,3,3,6,4,3,4,6,604,1,0,125,729,4,5,1,5,717,0,1446,0,1,2,1,3,1,3,0,1,5,1,2,3,2,264,22,0,0,0,0,0,0,0,12,175000,9.346368846857985,0,0,0.0,0,0,0,0,1
559,120,6,0.0,3196,2,0,0,0,0,0,0,Blmngtn,0,0,1,6.0,7,5,17,16,2,3,11,3,18.0,4,3,6,4,3,4,1,0,1,0,1374,1374,4,5,1,5,0,0,1557,0,0,2,0,2,1,4,0,1,5,3,2,3,2,143,20,0,0,0,0,0,0,0,14,234000,3.262961817398544,0,0,0.0,0,0,0,0,1
560,20,6,0.0,11341,2,0,1,0,0,0,0,Sawyer,0,0,4,6.0,5,6,63,24,5,3,5,3,180.0,3,3,4,4,3,1,5,1302,1,0,90,1392,4,3,1,5,0,0,1392,1,0,1,1,3,1,3,3,1,2,1,2,3,2,0,0,0,0,95,0,0,0,0,10,121500,4.9649151989870015,0,0,0.0,0,0,0,0,1
561,20,6,77.0,10010,2,0,0,0,0,0,1,Mitchel,0,0,4,6.0,5,5,46,45,2,3,7,2,0.0,3,3,4,4,3,3,5,1071,2,123,195,1389,4,4,1,5,0,0,1389,1,0,1,0,2,1,3,0,1,5,2,2,3,2,240,38,0,0,0,0,0,0,0,14,170000,4.209013064802914,0,0,0.0,0,0,0,0,1
562,30,6,63.0,13907,2,0,0,0,0,0,0,Edwards,0,0,4,6.0,5,6,80,51,2,3,8,2,0.0,3,3,4,3,3,1,4,290,1,0,706,996,4,5,1,5,0,0,996,1,0,1,0,3,1,3,0,1,0,0,0,0,2,144,0,0,0,0,0,0,0,0,12,108000,5.751163919564166,0,0,0.0,0,0,0,0,1
563,50,6,66.0,21780,2,0,0,0,0,0,0,Edwards,0,0,4,3.0,6,7,102,70,2,3,5,2,0.0,3,3,2,4,3,2,1,0,1,0,1163,1163,4,5,1,5,511,0,1674,0,0,2,0,4,1,3,0,1,2,3,2,3,0,72,36,0,0,144,0,0,0,0,12,185000,5.751163919564166,0,0,0.0,0,0,0,0,1
564,60,6,0.0,13346,2,0,1,0,0,2,0,NoRidge,0,0,4,7.0,7,5,28,20,2,3,7,2,0.0,4,3,6,4,3,1,6,728,1,0,367,1095,4,5,1,5,1129,0,2295,1,0,2,1,4,1,4,0,1,5,2,2,3,2,0,40,0,0,0,0,0,0,0,14,268000,4.8323299181983845,0,0,0.0,0,0,0,0,1
565,70,6,66.0,6858,2,0,0,1,0,1,0,SWISU,0,0,4,7.0,6,4,105,70,2,3,5,2,0.0,3,3,6,4,3,1,1,0,1,0,806,806,4,3,0,3,806,0,1647,1,0,1,1,4,1,2,0,0,2,1,1,3,2,0,66,136,0,0,0,0,0,0,10,128000,2.257674535184765,0,0,0.0,0,0,0,0,1
566,60,6,77.0,11198,2,0,1,0,0,0,0,StoneBr,0,0,4,7.0,9,5,15,13,5,3,11,3,245.0,4,3,6,4,4,1,1,0,1,0,1122,1122,4,5,1,5,1370,0,2504,0,0,2,1,4,1,5,0,1,6,3,3,3,2,144,39,0,0,0,0,0,0,0,12,325000,4.054695471861146,0,0,0.0,0,0,0,0,1
567,20,6,70.0,10171,2,0,1,0,0,0,0,NridgHt,0,0,4,6.0,7,5,16,16,2,3,11,3,168.0,4,3,6,4,3,1,6,2,1,0,1515,1517,4,5,1,5,0,0,1535,0,0,2,0,3,1,4,0,0,5,2,2,3,2,0,0,0,0,0,0,0,0,0,10,214000,4.6240596443517665,0,0,0.0,0,0,0,0,1
568,50,6,79.0,12327,2,0,1,3,0,0,1,SawyerW,0,0,4,3.0,8,8,37,11,2,3,5,2,0.0,4,3,4,4,3,4,6,1441,1,0,55,1496,4,5,1,5,636,0,2132,1,0,1,1,1,1,4,2,1,6,3,2,4,2,349,40,0,0,0,0,0,0,0,11,316600,4.9649151989870015,0,0,0.0,0,0,0,0,1
569,90,6,0.0,7032,2,0,1,0,0,1,0,NAmes,0,0,2,2.0,5,5,41,41,2,3,6,2,0.0,3,3,4,4,3,4,6,943,1,0,0,943,4,3,1,5,0,0,943,1,0,1,0,2,1,3,0,2,2,1,2,3,2,42,0,0,0,0,0,0,0,0,14,135960,6.7699506878762605,0,0,0.0,0,0,0,0,1
570,90,6,74.0,13101,2,0,1,0,0,0,0,NAmes,0,0,2,6.0,5,5,55,55,2,3,7,3,108.0,3,3,4,3,3,1,2,231,1,0,1497,1728,4,3,1,5,0,0,1728,0,0,2,0,6,2,3,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,12,142600,6.7699506878762605,0,0,0.0,0,0,0,0,1
571,20,6,60.0,7332,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,6,6,61,61,2,3,8,3,207.0,3,3,4,3,3,1,4,414,1,0,450,864,4,5,1,5,0,0,864,1,0,1,0,2,1,4,0,0,5,1,1,3,2,168,0,0,0,0,0,0,0,0,14,120000,6.7699506878762605,0,0,0.0,1,0,0,0,0
572,60,6,83.0,13159,2,0,1,2,0,1,0,Timber,0,0,4,7.0,7,5,11,11,2,3,11,2,0.0,3,3,6,5,3,3,1,0,1,0,846,846,4,4,1,5,846,0,1692,0,0,2,1,3,1,4,0,0,5,2,2,3,2,208,114,0,0,0,0,0,0,0,11,224500,3.9862182757186897,0,0,1.0,0,0,0,0,0
573,80,6,76.0,9967,2,0,1,0,0,0,0,Gilbert,0,0,4,4.0,7,5,20,20,2,3,11,2,0.0,3,3,6,4,3,1,1,0,1,0,384,384,4,5,1,5,656,0,1430,0,0,2,1,3,1,3,0,1,6,2,2,3,2,100,0,0,0,0,0,0,0,0,13,170000,9.346368846857985,0,0,0.0,0,0,0,0,1
574,80,6,70.0,10500,2,0,0,0,0,3,0,NAmes,0,0,4,4.0,5,7,49,15,1,3,6,3,82.0,3,3,4,3,3,3,5,349,1,0,23,372,4,3,1,5,533,0,1109,0,1,1,0,3,1,3,0,0,6,1,1,3,2,35,0,0,0,0,0,0,2,0,13,139000,6.7699506878762605,0,0,0.0,0,0,0,0,1
575,50,6,80.0,8480,2,0,0,0,0,0,0,NAmes,0,0,4,3.0,5,5,73,70,2,3,6,2,0.0,3,3,4,3,3,1,3,442,1,0,390,832,4,3,1,5,384,0,1216,0,0,1,0,2,1,3,0,0,2,1,1,3,2,158,0,102,0,0,0,0,0,0,12,118500,6.7699506878762605,0,0,0.0,1,0,0,0,0
576,50,6,52.0,6292,2,0,0,0,0,0,0,SWISU,0,0,4,3.0,7,7,92,70,2,3,5,2,0.0,3,3,2,3,3,1,1,0,1,0,861,861,4,4,1,5,600,0,1477,0,1,2,0,3,1,3,0,1,2,1,1,3,2,0,50,0,0,0,0,0,0,0,11,145000,2.257674535184765,0,0,0.0,0,0,0,0,1
577,80,6,96.0,11777,2,0,1,0,0,0,0,Sawyer,0,0,4,4.0,5,6,54,54,2,3,11,3,97.0,3,3,4,3,3,3,2,328,5,551,285,1164,4,5,1,5,0,0,1320,1,0,1,0,3,1,3,0,2,5,2,2,3,2,160,68,240,0,0,0,0,0,0,14,164500,4.9649151989870015,0,0,0.0,1,0,0,0,0
578,160,3,34.0,3604,2,2,0,0,0,1,0,Somerst,0,0,1,7.0,7,5,13,13,2,3,11,2,0.0,4,3,6,4,3,1,1,0,1,0,689,689,4,5,1,5,689,0,1392,0,0,2,0,2,1,4,0,0,2,1,2,3,2,0,102,0,0,0,0,0,0,0,12,146000,3.180007592445369,0,0,0.0,1,0,0,0,0
579,50,8,81.0,12150,2,1,0,0,0,0,0,OldTown,0,0,4,3.0,5,5,66,66,2,3,6,3,335.0,3,3,2,3,3,1,1,0,1,0,1050,1050,4,5,0,3,745,0,1795,0,0,2,0,4,1,3,0,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,12,131500,189.7950336411289,0,0,0.0,0,0,0,0,1
580,20,6,0.0,14585,2,0,1,0,0,2,0,NAmes,0,0,4,6.0,6,6,60,33,2,3,5,3,85.0,3,3,4,3,3,1,4,594,3,219,331,1144,4,5,1,5,0,0,1429,0,1,1,0,3,1,4,0,2,5,1,2,3,2,216,110,0,0,0,0,0,0,0,13,181900,6.7699506878762605,0,0,0.0,0,0,0,0,1
581,20,6,98.0,12704,2,0,0,0,0,0,0,NridgHt,0,0,4,6.0,8,5,12,11,5,3,11,3,306.0,5,3,6,5,3,1,1,0,1,0,2042,2042,4,5,1,5,0,0,2042,0,0,2,1,3,1,5,0,1,5,2,3,3,2,0,90,0,0,0,0,0,0,0,11,253293,4.6240596443517665,0,0,1.0,0,0,0,0,0
582,90,6,81.0,11841,1,0,0,0,0,0,0,Edwards,0,0,2,2.0,6,5,30,30,2,3,7,3,104.0,3,4,4,4,3,3,6,816,1,0,0,816,4,3,1,5,0,0,816,1,0,1,0,3,1,3,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,13,118500,5.751163919564166,0,0,0.0,0,0,0,0,1
583,75,8,75.0,13500,2,0,0,0,0,0,0,OldTown,-1,1,4,7.5,10,9,127,20,2,3,5,2,0.0,5,5,2,3,3,1,1,0,1,0,1237,1237,4,4,1,5,1254,0,2775,0,0,3,1,3,1,4,0,1,2,1,2,4,2,105,502,0,0,0,0,0,0,0,12,325000,189.7950336411289,0,0,0.0,0,0,0,0,1
584,50,8,51.0,6120,2,0,0,0,0,0,0,BrkSide,0,0,4,3.0,4,7,85,25,2,3,3,2,0.0,3,3,2,3,3,1,1,0,1,0,884,884,4,5,1,5,584,0,1573,0,0,1,0,3,1,4,0,0,2,1,1,3,2,0,0,54,0,120,0,0,0,0,11,133000,0.0578043829422743,0,0,0.0,0,0,0,0,1
585,20,6,88.0,11443,2,0,0,0,0,0,0,Timber,0,0,4,6.0,8,5,15,14,5,3,11,3,208.0,4,3,6,5,3,4,6,1460,1,0,408,1868,4,5,1,5,0,0,2028,1,0,2,0,2,1,4,0,2,5,2,3,3,2,326,66,0,0,0,0,0,0,0,14,369900,3.9862182757186897,0,0,1.0,0,0,0,0,0
586,30,6,55.0,10267,2,0,0,0,0,0,0,BrkSide,-1,0,4,6.0,6,7,102,20,2,3,4,2,0.0,3,4,2,3,4,2,3,210,5,606,0,816,4,5,1,5,0,0,838,1,0,1,0,2,1,2,0,0,2,3,1,3,0,0,0,112,0,0,0,0,1,0,12,130000,0.0578043829422743,0,0,0.0,0,0,0,0,1
587,85,6,74.0,8740,2,0,1,0,0,0,0,Sawyer,0,0,4,2.0,5,6,38,38,5,3,7,2,0.0,3,3,4,3,3,3,5,672,1,0,168,840,4,3,1,5,0,0,860,1,0,1,0,2,1,3,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,11,137000,4.9649151989870015,0,0,0.0,0,0,0,0,1
588,20,6,65.0,25095,2,0,1,3,0,0,2,ClearCr,0,0,4,6.0,5,8,52,17,4,1,5,2,0.0,3,3,4,3,3,4,6,1324,1,0,113,1437,4,5,1,5,0,0,1473,2,0,1,0,1,1,5,0,2,5,1,1,3,2,0,48,0,0,60,0,0,0,0,11,143000,29.58123404832435,0,0,0.0,0,0,0,0,0
589,40,8,50.0,9100,2,0,0,0,0,0,0,BrkSide,-1,-1,4,6.0,5,6,90,60,2,3,11,2,0.0,3,3,2,3,3,1,1,0,1,0,742,742,4,3,1,4,0,156,935,0,0,1,0,2,1,3,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,600,12,79500,0.0578043829422743,0,1,0.0,0,0,0,0,1
590,60,6,64.0,8320,2,0,0,0,0,0,0,CollgCr,0,0,4,7.0,7,5,16,16,2,3,11,2,0.0,4,3,6,4,3,1,6,490,1,0,280,770,4,5,1,5,812,0,1582,0,0,2,1,3,1,4,0,0,5,2,2,3,2,0,45,0,0,0,0,0,0,0,12,185900,2.755615357369807,0,0,0.0,0,0,0,0,1
591,60,6,97.0,13478,2,0,1,0,0,1,0,NridgHt,0,0,4,7.0,10,5,12,12,2,3,12,4,420.0,5,3,6,5,3,4,6,1338,1,0,384,1722,4,5,1,5,568,0,2296,1,0,2,1,3,1,5,0,1,6,2,3,3,2,382,274,0,0,0,0,0,0,0,11,451950,4.6240596443517665,0,0,0.0,0,0,0,0,1
592,20,6,60.0,6600,2,0,0,0,0,0,0,Mitchel,0,0,4,6.0,5,8,38,17,2,3,7,2,0.0,3,4,6,3,4,1,6,816,1,0,0,816,4,5,1,5,0,0,816,1,0,1,0,2,1,3,0,0,2,3,2,3,2,0,0,0,0,0,0,0,0,0,12,138000,4.209013064802914,0,0,0.0,0,0,0,0,1
593,120,8,0.0,4435,2,0,0,0,0,0,0,CollgCr,0,0,1,6.0,6,5,17,17,2,3,11,3,170.0,4,3,6,4,3,3,6,685,1,0,163,848,4,5,1,5,0,0,848,1,0,1,0,1,1,4,0,0,5,3,2,3,2,140,0,0,0,0,0,0,0,0,11,140000,2.755615357369807,0,0,0.0,0,0,0,0,1
594,20,6,88.0,7990,2,0,1,0,0,0,0,CollgCr,0,0,4,6.0,5,6,45,45,5,3,7,2,0.0,3,3,4,4,3,1,1,0,1,0,924,924,4,3,1,5,0,0,924,0,0,1,0,3,1,3,0,0,2,1,1,3,2,0,0,0,0,0,0,0,3,0,12,110000,2.755615357369807,0,0,0.0,0,0,0,0,1
595,20,6,69.0,11302,2,0,1,0,0,0,0,StoneBr,0,0,4,6.0,8,5,15,14,2,3,11,3,238.0,4,3,6,4,3,4,6,1422,1,0,392,1814,4,5,1,5,0,0,1826,1,0,2,0,3,1,4,0,1,5,3,3,3,2,180,75,0,0,120,0,0,0,0,14,319000,4.054695471861146,0,0,1.0,0,0,0,0,0
596,70,8,60.0,3600,2,1,0,0,0,0,0,OldTown,0,0,4,7.0,6,7,110,27,2,3,11,2,0.0,3,3,4,3,3,1,1,0,1,0,684,684,4,5,0,4,684,0,1368,0,0,1,0,3,1,3,0,0,2,1,1,3,0,0,158,0,0,0,0,0,0,0,14,114504,189.7950336411289,0,0,0.0,0,0,0,0,1
597,120,6,53.0,3922,2,0,0,0,0,0,0,Blmngtn,0,0,1,6.0,7,5,14,13,2,3,11,3,72.0,4,3,6,5,3,3,1,0,1,0,1258,1258,4,5,1,5,0,0,1402,0,2,0,2,2,1,4,0,1,5,3,3,3,2,120,16,0,0,0,0,0,0,0,13,194201,3.262961817398544,0,0,1.0,0,0,0,0,0
598,20,6,80.0,12984,2,0,0,1,0,0,0,Crawfor,0,0,4,6.0,5,6,43,43,2,3,9,3,459.0,3,3,4,4,3,2,5,1283,2,147,0,1430,4,5,1,5,0,0,1647,1,0,2,0,3,1,4,0,1,5,3,2,3,2,0,0,0,0,0,0,0,0,0,14,217500,0.8656348122851083,0,0,0.0,0,0,0,0,1
599,160,8,24.0,1950,2,0,0,0,0,0,0,Blueste,0,0,0,7.0,6,6,40,40,2,3,6,2,0.0,3,4,4,4,3,1,2,81,6,612,23,716,4,3,1,5,840,0,1556,1,0,2,1,3,1,3,0,1,5,3,2,3,2,161,0,0,0,0,0,0,4,0,12,151000,2.8378986399166832,0,0,0.0,0,0,0,0,1
600,60,6,74.0,10927,2,0,0,0,0,0,0,NridgHt,0,0,4,7.0,8,5,15,15,2,3,11,3,280.0,4,3,6,4,3,3,6,546,1,0,512,1058,4,5,1,5,846,0,1904,1,0,2,1,3,1,5,0,1,6,3,2,3,2,179,60,0,0,0,0,0,0,0,14,275000,4.6240596443517665,0,0,0.0,0,0,0,0,1
601,50,8,50.0,9000,2,0,0,1,0,0,0,IDOTRR,0,0,4,3.0,6,6,83,70,2,3,5,2,0.0,3,4,6,3,3,1,1,0,1,0,780,780,4,3,1,5,595,0,1375,0,0,1,1,3,1,4,0,1,2,1,1,3,1,0,162,0,0,126,0,0,0,0,13,141000,0.5643015614419563,0,0,0.0,0,0,0,0,1
